Count,Name,Foil,Card Number,Edition,Language
3,Attended Knight,,5,Magic 2013,English
1,Acidic Slime,,159,Magic 2013,English
2,Arbor Elf,,160,Magic 2013,English
2,Elvish Visionary,,169,Magic 2013,English
1,Mwonvuli Beast Tracker,,177,Magic 2013,English
4,Roaring Primadox,,188,Magic 2013,English
1,Thragtusk,,193,Magic 2013,English
2,Plains,,230,Magic 2013,English
2,Plains,,231,Magic 2014,English
2,Plains,,232,Magic 2015,English
2,Plains,,233,Magic 2016,English
3,Forest,,246,Magic 2013,English
3,Forest,,247,Magic 2014,English
3,Forest,,248,Magic 2015,English
3,Forest,,249,Magic 2016,English
3,Borderland Ranger,,169,Avacyn Restored,English
1,Fiend Hunter,,15,Innistrad,English
1,Geist-Honored Monk,,17,Innistrad,English
4,Avacyn's Pilgrim,,170,Innistrad,English
1,Stonehorn Dignitary,,37,Magic 2012,English
4,Llanowar Elves,,182,Magic 2012,English
1,Stingerfling Spider,,197,Magic 2012,English
1,Blade Splicer,,4,New Phyrexia,English
1,Brutalizer Exarch,,105,New Phyrexia,English
1,Green Sun's Zenith,,81,Mirrodin Besieged,English
4,Lead the Stampede,,82,Mirrodin Besieged,English
1,Glimmerpoint Stag,,9,Scars of Mirrodin,English
1,Sunblast Angel,,22,Scars of Mirrodin,English
2,Razorverge Thicket,,228,Scars of Mirrodin,English
,,,,,
,SIDEBOARD,,,,
4,Oblivion Ring,,22,Magic 2013,English
3,War Priest of Thune,,39,Magic 2013,English
3,Cloudshift,,12,Avacyn Restored,English
2,Dismember,,57,New Phyrexia,English
3,Kemba's Skyguard,,13,Scars of Mirrodin,English
