Count,Name,Foil,Card Number,Edition,Language
2,Demon's Jester,,42,Dissension,English
2,Drekavac,,43,Dissension,English
1,Nihilistic Glee,,50,Dissension,English
2,Ragamuffyn,,51,Dissension,English
1,Slaughterhouse Bouncer,,54,Dissension,English
2,Slithering Shade,,55,Dissension,English
2,Cackling Flames,,59,Dissension,English
2,Ignorant Bliss,,64,Dissension,English
3,Seal of Fire,,71,Dissension,English
2,Taste for Mayhem,,75,Dissension,English
3,Gobhobbler Rats,,111,Dissension,English
1,"Lyzolda, the Blood Witch",,117,Dissension,English
1,Rakdos Ickspitter,,128,Dissension,English
1,Twinstrike,,134,Dissension,English
1,Wrecking Ball,,139,Dissension,English
1,Rakdos Guildmage,,145,Dissension,English
2,Rakdos Signet,,165,Dissension,English
1,"Rix Maadi, Dungeon Palace",,179,Dissension,English
1,Douse in Gloom,,49,Guildpact,English
2,Scorched Rusalka,,74,Guildpact,English
2,Sadistic Augermage,,103,Ravnica: City of Guilds,English
2,Torpid Moloch,,147,Ravnica: City of Guilds,English
3,Swamp,,295,Ravnica: City of Guilds,English
3,Swamp,,296,Ravnica: City of Guilds,English
3,Swamp,,297,Ravnica: City of Guilds,English
3,Swamp,,298,Ravnica: City of Guilds,English
3,Mountain,,299,Ravnica: City of Guilds,English
2,Mountain,,300,Ravnica: City of Guilds,English
3,Mountain,,301,Ravnica: City of Guilds,English
3,Mountain,,302,Ravnica: City of Guilds,English
