Count,Name,Foil,Card Number,Edition,Language
2,Eyes in the Skies,,10,Return to Ravnica,English
1,Phantom General,,16,Return to Ravnica,English
1,Rootborn Defenses,,19,Return to Ravnica,English
3,Seller of Songbirds,,22,Return to Ravnica,English
2,Trostani's Judgment,,28,Return to Ravnica,English
1,Axebane Stag,,116,Return to Ravnica,English
1,Brushstrider,,117,Return to Ravnica,English
2,Centaur's Herald,,118,Return to Ravnica,English
2,Chorus of Might,,119,Return to Ravnica,English
1,Druid's Deliverance,,123,Return to Ravnica,English
2,Savage Surge,,133,Return to Ravnica,English
2,Call of the Conclave,,146,Return to Ravnica,English
1,Centaur Healer,,148,Return to Ravnica,English
1,Coursers' Accord,,154,Return to Ravnica,English
1,Heroes' Reunion,,168,Return to Ravnica,English
1,Risen Sanctuary,,190,Return to Ravnica,English
1,Vitu-Ghazi Guildmage,,207,Return to Ravnica,English
1,Wayfaring Temple,,209,Return to Ravnica,English
2,Selesnya Keyrune,,233,Return to Ravnica,English
1,Grove of the Guardian,foil,240,Return to Ravnica,English
1,Selesnya Guildgate,,246,Return to Ravnica,English
3,Plains,,250,Return to Ravnica,English
2,Plains,,251,Return to Ravnica,English
2,Plains,,252,Return to Ravnica,English
2,Plains,,253,Return to Ravnica,English
2,Plains,,254,Return to Ravnica,English
3,Forest,,270,Return to Ravnica,English
3,Forest,,271,Return to Ravnica,English
2,Forest,,272,Return to Ravnica,English
2,Forest,,273,Return to Ravnica,English
2,Forest,,274,Return to Ravnica,English
1,Healer of the Pride,,19,Magic 2013,English
1,Arbor Elf,,160,Magic 2013,English
2,Bountiful Harvest,,163,Magic 2013,English
3,Centaur Courser,,164,Magic 2013,English
