Count,Name,Foil,Card Number,Edition,Language
2,Faithless Looting,,87,Dark Ascension,English
4,Forge Devil,,91,Dark Ascension,English
1,Hellrider,,93,Dark Ascension,English
3,Torch Fiend,,106,Dark Ascension,English
3,Haunted Fengraf,,157,Dark Ascension,English
4,Brimstone Volley,,132,Innistrad,English
1,Curse of Stalked Prey,,136,Innistrad,English
6,Mountain,,259,Innistrad,English
6,Mountain,,260,Innistrad,English
5,Mountain,,261,Innistrad,English
4,Goblin Arsonist,,136,Magic 2012,English
4,Goblin Fireslinger,,139,Magic 2012,English
4,Goblin Grenade,,140,Magic 2012,English
4,Artillerize,,79,New Phyrexia,English
2,Inkmoth Nexus,,145,Mirrodin Besieged,English
4,Goblin Gaveleer,,92,Scars of Mirrodin,English
3,Infiltration Lens,,167,Scars of Mirrodin,English
,,,,,
,SIDEBOARD,,,,
2,Act of Treason,,121,Magic 2012,English
1,Dismember,,57,New Phyrexia,English
2,Gut Shot,,86,New Phyrexia,English
3,Torpor Orb,,162,New Phyrexia,English
3,Into the Core,,67,Mirrodin Besieged,English
4,Arc Trail,,81,Scars of Mirrodin,English
